Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID1544,1544,19,0.049,746.195,365.084,0,1,1,25,1,-10921639,1.718,2,1,2,3479,0.450,74.069,0.056,0.404
ID1244,1244,19,0.064,747.704,374.978,0,2,2,25,1,-10921639,1.758,2,1,2,3560,0.428,32.706,0.088,0.665
ID944,944,19,0.077,748.028,373.895,0,3,3,25,1,-10921639,1.749,2,1,2,3542,0.434,33.461,0.117,0.844
ID801,801,19,0.079,747.070,376.908,0,4,4,25,1,-10921639,1.688,2,1,2,3419,0.463,29.336,0.121,0.788
ID509,509,19,0.082,752.214,380.954,0,5,5,25,1,-10921639,1.652,2,1,2,3345,0.477,31.742,0.121,0.748
ID652,652,19,0.086,755.800,381.611,0,6,6,25,1,-10921639,1.568,2,1,2,3176,0.495,29.964,0.130,0.728
ID2173,2173,19,0.061,755.042,384.888,0,7,7,25,1,-10921639,1.406,1,1,2,2848,0.491,20.443,0.076,0.403
ID1831,1831,19,0.091,751.919,378.613,0,8,8,25,1,-10921639,1.692,2,1,2,3426,0.462,33.649,0.144,0.923
ID1393,1393,19,0.072,750.349,380.512,0,9,9,25,1,-10921639,1.562,2,1,2,3164,0.496,32.931,0.092,0.532
ID2006,2006,19,0.095,759.532,364.363,0,10,10,25,1,-10921639,1.684,2,1,2,3411,0.465,33.728,0.142,0.900
ID1088,1088,19,0.096,752.961,365.201,0,11,11,25,1,-10921639,1.885,2,1,2,3817,0.319,43.037,0.170,1.718
ID2608,2608,19,0.090,752.473,363.726,0,12,12,25,1,-10921639,1.889,2,1,2,3825,0.314,44.745,0.158,1.643
ID338,338,19,0.084,761.211,360.185,0,13,13,25,1,-10921639,1.819,2,1,2,3683,0.385,37.854,0.128,1.073
ID1710,1710,19,0.079,763.278,358.714,0,14,14,25,1,-10921639,1.828,2,1,2,3702,0.377,36.042,0.125,1.074
ID2442,2442,19,0.073,767.407,361.755,0,15,15,25,1,-10921639,1.818,2,1,2,3682,0.386,36.259,0.106,0.907
ID3330,3330,19,0.066,765.740,357.902,0,16,16,25,1,-10921639,1.893,2,1,2,3834,0.309,37.792,0.100,1.115
ID3864,3864,19,0.072,763.757,360.313,0,17,17,25,1,-10921639,1.936,2,1,2,3920,0.245,42.706,0.122,1.720
ID4787,4787,19,0.069,768.179,359.524,0,18,18,25,1,-10921639,1.947,2,1,2,3942,0.225,78.690,0.119,1.843
ID5362,5362,19,0.068,769.838,360.822,0,19,19,25,1,-10921639,1.955,2,1,2,3959,0.207,83.339,0.119,2.009
ID3157,3157,19,0.070,772.259,353.349,0,20,20,25,1,-10921639,1.950,2,1,2,3949,0.218,44.607,0.120,1.925
ID5537,5537,19,0.068,776.383,350.009,0,21,21,25,1,-10921639,1.892,2,1,2,3831,0.311,36.080,0.112,1.228
ID4424,4424,19,0.065,774.152,347.126,0,22,22,25,1,-10921639,1.868,2,1,2,3783,0.338,35.035,0.103,1.027
ID2771,2771,19,0.058,772.204,344.938,0,23,23,25,1,-10921639,1.775,2,1,2,3595,0.417,30.739,0.080,0.628
ID3501,3501,19,0.057,786.914,331.867,0,24,24,25,1,-10921639,1.552,2,1,2,3142,0.497,24.101,0.064,0.374
ID4045,4045,19,0.059,789.835,331.635,0,25,25,25,1,-10921639,1.525,2,1,2,3089,0.499,21.828,0.077,0.436
ID4964,4964,19,0.073,787.981,331.184,0,26,26,25,1,-10921639,1.666,2,1,2,3373,0.472,29.898,0.103,0.657
ID4609,4609,19,0.058,796.089,338.831,0,27,27,25,1,-10921639,1.573,2,1,2,3185,0.495,33.827,0.093,0.539
ID4239,4239,19,0.017,796.742,342.487,0,29,29,25,1,-10921639,1.414,1,1,2,2863,0.493,28.634,0.026,0.143
ID2962,2962,19,0.036,797.218,341.058,0,30,30,25,1,-10921639,1.479,1,1,2,2994,0.500,21.454,0.054,0.304
ID5158,5158,19,0.045,780.848,339.047,0,31,31,25,1,-10921639,1.701,2,1,2,3445,0.458,95.000,0.059,0.415
ID5931,5931,19,0.052,785.246,334.659,0,32,32,25,1,-10921639,1.584,2,1,2,3207,0.493,29.614,0.062,0.374
ID5729,5729,19,0.052,784.612,331.852,0,33,33,25,1,-10921639,1.520,2,1,2,3078,0.500,31.140,0.049,0.285
ID7365,7365,19,0.067,781.067,330.530,0,34,34,25,1,-10921639,1.607,2,1,2,3254,0.489,29.189,0.083,0.505
ID6109,6109,19,0.070,778.607,328.422,0,35,35,25,1,-10921639,1.538,2,1,2,3114,0.499,26.705,0.086,0.486
ID6333,6333,19,0.055,782.553,331.942,0,36,36,25,1,-10921639,1.354,1,1,2,2742,0.478,25.759,0.052,0.280
ID7162,7162,19,0.028,782.122,324.431,0,37,37,25,1,-10921639,1.265,1,1,2,2561,0.441,15.188,0.008,0.044
ID6754,6754,19,0.056,781.289,330.453,0,38,38,25,1,-10921639,1.333,1,1,2,2700,0.472,20.937,0.058,0.310
ID6951,6951,19,0.057,782.703,325.326,0,39,39,25,1,-10921639,1.334,1,1,2,2702,0.472,22.961,0.040,0.219
ID7776,7776,19,0.085,787.269,322.774,0,40,40,25,1,-10921639,1.548,2,1,2,3134,0.498,28.511,0.123,0.683
ID8191,8191,19,0.068,796.098,320.192,0,41,41,25,1,-10921639,1.454,1,1,2,2945,0.498,22.180,0.083,0.449
ID7576,7576,19,0.066,800.666,321.492,0,42,42,25,1,-10921639,1.487,1,1,2,3011,0.500,26.457,0.075,0.415
ID7984,7984,19,0.054,790.853,336.358,0,43,43,25,1,-10921639,1.732,2,1,2,3508,0.443,39.632,0.103,0.731
ID8397,8397,19,0.056,803.890,327.644,0,44,44,25,1,-10921639,1.599,2,1,2,3238,0.490,24.805,0.064,0.395
ID6538,6538,19,0.054,797.124,324.584,0,45,45,25,1,-10921639,1.584,2,1,2,3208,0.493,28.316,0.059,0.360
ID8605,8605,19,0.049,802.409,315.163,0,46,46,25,1,-10921639,1.666,2,1,2,3373,0.472,42.826,0.072,0.476
ID8819,8819,19,0.056,805.768,315.418,0,47,47,25,1,-10921639,1.626,2,1,2,3293,0.484,32.296,0.096,0.591
ID9710,9710,19,0.059,817.970,325.966,0,48,48,25,1,-10921639,1.758,2,1,2,3559,0.429,30.054,0.081,0.617
ID9492,9492,19,0.066,815.951,319.014,0,49,49,25,1,-10921639,1.803,2,1,2,3652,0.397,35.590,0.098,0.810
ID2334,2334,20,0.088,1182.941,549.179,0,0,0,25,1,-10921639,1.825,2,1,2,3696,0.380,95.000,0.192,1.546
ID1579,1579,20,0.078,1184.867,528.324,0,1,1,25,1,-10921639,1.405,1,1,2,2846,0.491,95.000,0.107,0.553
ID1272,1272,20,0.064,1180.483,532.903,0,2,2,25,1,-10921639,1.307,1,1,2,2647,0.461,95.000,0.076,0.401
ID974,974,20,0.053,1184.539,524.444,0,3,3,25,1,-10921639,1.342,1,1,2,2717,0.474,88.976,0.083,0.432
ID2207,2207,21,0.101,757.240,222.454,0,0,0,25,1,-10921639,1.933,2,1,2,3914,0.250,45.233,0.175,2.295
ID1513,1513,21,0.113,773.699,201.047,0,1,1,25,1,-10921639,1.993,2,1,2,4036,0.083,55.019,0.217,8.570
ID1207,1207,21,0.106,765.523,195.167,0,2,2,25,1,-10921639,1.942,2,1,2,3932,0.234,53.183,0.195,2.701
ID910,910,21,0.104,769.271,195.564,0,3,3,25,1,-10921639,1.867,2,1,2,3781,0.339,40.456,0.181,1.684
ID764,764,21,0.116,768.089,186.335,0,4,4,25,1,-10921639,1.884,2,1,2,3816,0.320,43.569,0.219,2.115
ID471,471,21,0.116,764.619,184.032,0,5,5,25,1,-10921639,1.844,2,1,2,3735,0.363,40.909,0.211,1.775
ID613,613,21,0.111,766.857,179.568,0,6,6,25,1,-10921639,1.884,2,1,2,3816,0.320,43.336,0.205,2.003
ID2082,2082,21,0.112,763.729,186.289,0,7,7,25,1,-10921639,1.857,2,1,2,3761,0.350,41.893,0.202,1.787
ID1760,1760,21,0.113,765.234,189.186,0,8,8,25,1,-10921639,1.869,2,1,2,3784,0.338,43.058,0.207,1.897
ID1354,1354,21,0.110,766.035,185.024,0,9,9,25,1,-10921639,1.882,2,1,2,3811,0.323,43.157,0.199,1.937
ID1977,1977,21,0.107,766.632,182.593,0,10,10,25,1,-10921639,1.945,2,1,2,3939,0.228,46.949,0.200,2.851
ID2574,2574,21,0.075,766.390,185.534,0,12,12,25,1,-10921639,1.671,2,1,2,3384,0.470,48.872,0.120,0.762
ID307,307,21,0.110,764.703,192.028,0,13,13,25,1,-10921639,1.880,2,1,2,3807,0.325,42.956,0.203,1.949
ID1662,1662,21,0.106,764.587,190.694,0,14,14,25,1,-10921639,1.838,2,1,2,3722,0.369,39.366,0.184,1.548
ID2408,2408,21,0.100,763.046,185.261,0,15,15,25,1,-10921639,1.810,2,1,2,3666,0.392,35.185,0.166,1.315
ID3299,3299,21,0.120,772.029,183.847,0,16,16,25,1,-10921639,1.922,2,1,2,3892,0.268,44.868,0.234,2.713
ID2272,2272,22,0.078,577.007,384.975,0,0,0,25,1,-10921639,1.905,2,1,2,3857,0.294,43.044,0.136,1.550
ID1545,1545,22,0.085,555.105,368.571,0,1,1,25,1,-10921639,1.980,2,1,2,4009,0.141,47.592,0.159,3.859
ID1242,1242,22,0.092,563.746,368.461,0,2,2,25,1,-10921639,1.986,2,1,2,4022,0.117,49.349,0.166,4.830
ID946,946,22,0.090,564.761,380.165,0,3,3,25,1,-10921639,1.956,2,1,2,3961,0.205,62.860,0.160,2.634
ID802,802,22,0.060,545.981,393.258,0,4,4,25,1,-10921639,1.715,2,1,2,3472,0.452,32.780,0.074,0.522
ID510,510,22,0.048,546.562,382.976,0,5,5,25,1,-10921639,1.512,2,1,2,3062,0.500,25.295,0.033,0.194
ID2209,2209,23,0.048,347.907,227.919,0,0,0,25,1,-10921639,1.990,2,1,2,4029,0.101,47.704,0.081,2.948
ID1521,1521,23,0.062,332.123,227.522,0,1,1,25,1,-10921639,1.951,2,1,2,3950,0.217,44.011,0.099,1.628
ID1219,1219,23,0.071,333.421,240.288,0,2,2,25,1,-10921639,1.922,2,1,2,3892,0.268,42.513,0.125,1.590
ID2338,2338,24,0.084,730.369,568.412,0,0,0,25,1,-10921639,1.966,2,1,2,3981,0.181,46.756,0.162,3.016
ID1583,1583,24,0.053,737.628,543.492,0,1,1,25,1,-10921639,1.782,2,1,2,3608,0.413,39.162,0.097,0.764
ID2339,2339,25,0.050,320.411,569.623,0,0,0,25,1,-10921639,1.160,1,1,2,2349,0.367,18.481,0.053,0.319
ID1588,1588,25,0.037,296.110,564.500,0,1,1,25,1,-10921639,1.127,1,1,2,2283,0.334,15.215,0.030,0.198
ID1278,1278,25,0.028,299.193,564.105,0,2,2,25,1,-10921639,1.116,1,1,2,2260,0.320,15.823,0.011,0.074
ID980,980,25,0.030,301.988,563.575,0,3,3,25,1,-10921639,1.122,1,1,2,2272,0.327,14.200,0.014,0.095
ID837,837,25,0.033,301.802,562.661,0,4,4,25,1,-10921639,1.123,1,1,2,2275,0.329,14.729,0.023,0.150
ID544,544,25,0.032,301.131,563.107,0,5,5,25,1,-10921639,1.124,1,1,2,2277,0.330,14.612,0.016,0.109
ID687,687,25,0.036,299.900,560.905,0,6,6,25,1,-10921639,1.127,1,1,2,2282,0.333,15.195,0.028,0.186
ID2239,2239,25,0.037,299.624,560.681,0,7,7,25,1,-10921639,1.122,1,1,2,2273,0.328,14.923,0.033,0.217
ID1900,1900,25,0.035,301.389,560.077,0,8,8,25,1,-10921639,1.120,1,1,2,2267,0.324,15.313,0.030,0.204
ID1436,1436,25,0.036,300.400,559.681,0,9,9,25,1,-10921639,1.121,1,1,2,2270,0.326,15.210,0.034,0.224
ID2070,2070,25,0.040,299.758,558.568,0,10,10,25,1,-10921639,1.127,1,1,2,2283,0.334,15.603,0.036,0.238
ID1131,1131,25,0.036,300.243,560.388,0,11,11,25,1,-10921639,1.118,1,1,2,2263,0.322,15.003,0.032,0.213
ID2655,2655,25,0.035,300.613,559.672,0,12,12,25,1,-10921639,1.119,1,1,2,2266,0.324,14.960,0.026,0.172
ID389,389,25,0.034,299.944,559.609,0,13,13,25,1,-10921639,1.122,1,1,2,2273,0.328,15.192,0.023,0.155
ID1788,1788,25,0.031,300.452,560.257,0,14,14,25,1,-10921639,1.120,1,1,2,2269,0.326,14.885,0.016,0.110
ID2485,2485,25,0.027,300.844,560.141,0,15,15,25,1,-10921639,1.123,1,1,2,2274,0.328,14.934,0.002,0.014
ID3378,3378,25,0.025,299.788,557.829,0,16,16,25,1,-10921639,1.152,1,1,2,2333,0.359,15.250,0.004,0.023
ID2276,2276,26,0.078,941.009,401.329,0,0,0,25,1,-10921639,1.977,2,1,2,4003,0.151,51.166,0.143,3.286
ID1552,1552,26,0.059,915.284,407.149,0,1,1,25,1,-10921639,1.899,2,1,2,3846,0.301,39.841,0.100,1.149
ID1247,1247,26,0.067,912.966,408.221,0,2,2,25,1,-10921639,1.822,2,1,2,3690,0.382,43.187,0.108,0.932
ID951,951,26,0.049,894.324,416.254,0,3,3,25,1,-10921639,1.516,2,1,2,3069,0.500,90.123,0.045,0.259
ID2340,2340,27,0.106,662.958,579.682,0,0,0,25,1,-10921639,1.564,2,1,2,3168,0.496,30.682,0.170,0.915
ID1587,1587,27,0.082,674.224,558.793,0,1,1,25,1,-10921639,1.405,1,1,2,2845,0.491,20.343,0.144,0.720
ID1277,1277,27,0.054,688.065,560.499,0,2,2,25,1,-10921639,1.221,1,1,2,2473,0.415,18.922,0.067,0.368
ID981,981,27,0.041,694.228,563.852,0,3,3,25,1,-10921639,1.205,1,1,2,2440,0.404,16.986,0.032,0.186
ID838,838,27,0.033,704.866,576.256,0,4,4,25,1,-10921639,1.310,1,1,2,2653,0.463,14.923,0.024,0.132
ID689,689,27,0.057,710.289,571.363,0,6,6,25,1,-10921639,1.481,1,1,2,2999,0.500,23.678,0.058,0.324
ID2241,2241,27,0.057,715.548,560.474,0,7,7,25,1,-10921639,1.516,2,1,2,3070,0.500,28.550,0.046,0.267
ID1899,1899,27,0.059,716.439,550.928,0,8,8,25,1,-10921639,1.520,2,1,2,3079,0.500,27.993,0.053,0.308
ID1435,1435,27,0.059,709.685,557.986,0,9,9,25,1,-10921639,1.605,2,1,2,3251,0.489,24.467,0.075,0.456
ID2076,2076,27,0.058,711.757,580.333,0,10,10,25,1,-10921639,1.658,2,1,2,3357,0.475,29.051,0.079,0.512
ID2345,2345,28,0.015,42.497,613.331,0,0,0,25,1,-10921639,1.048,1,1,2,2123,0.215,95.000,0.026,0.245
ID1596,1596,28,0.113,36.177,640.074,0,1,1,25,1,-10921639,1.423,1,1,2,2881,0.494,29.860,0.209,0.996
ID1286,1286,28,0.116,38.850,637.341,0,2,2,25,1,-10921639,1.438,1,1,2,2912,0.496,30.159,0.200,0.967
ID989,989,28,0.117,40.280,636.137,0,3,3,25,1,-10921639,1.446,1,1,2,2928,0.497,30.457,0.199,0.965
ID848,848,28,0.117,40.374,635.818,0,4,4,25,1,-10921639,1.450,1,1,2,2937,0.498,30.908,0.200,0.973
ID554,554,28,0.117,40.852,635.570,0,5,5,25,1,-10921639,1.445,1,1,2,2927,0.497,95.000,0.195,0.949
ID698,698,28,0.118,40.868,635.697,0,6,6,25,1,-10921639,1.452,1,1,2,2941,0.498,95.000,0.197,0.961
ID2261,2261,28,0.117,40.993,635.585,0,7,7,25,1,-10921639,1.451,1,1,2,2939,0.498,95.000,0.197,0.960
ID1912,1912,28,0.117,40.779,635.091,0,8,8,25,1,-10921639,1.451,1,1,2,2938,0.498,95.000,0.197,0.959
ID1447,1447,28,0.117,40.780,635.138,0,9,9,25,1,-10921639,1.448,1,1,2,2933,0.497,95.000,0.196,0.954
ID2094,2094,28,0.117,40.872,634.919,0,10,10,25,1,-10921639,1.448,1,1,2,2932,0.497,95.000,0.196,0.953
ID1143,1143,28,0.117,40.925,635.353,0,11,11,25,1,-10921639,1.448,1,1,2,2933,0.497,95.000,0.196,0.954
ID2667,2667,28,0.117,40.541,635.438,0,12,12,25,1,-10921639,1.446,1,1,2,2928,0.497,95.000,0.195,0.950
ID401,401,28,0.117,40.848,635.213,0,13,13,25,1,-10921639,1.450,1,1,2,2937,0.498,95.000,0.197,0.958
ID1810,1810,28,0.118,40.926,635.189,0,14,14,25,1,-10921639,1.454,1,1,2,2944,0.498,95.000,0.198,0.964
ID2498,2498,28,0.118,40.968,635.299,0,15,15,25,1,-10921639,1.455,1,1,2,2947,0.498,95.000,0.198,0.967
ID3393,3393,28,0.117,40.985,635.248,0,16,16,25,1,-10921639,1.450,1,1,2,2936,0.498,95.000,0.196,0.957
ID3936,3936,28,0.118,40.718,634.443,0,17,17,25,1,-10921639,1.453,1,1,2,2942,0.498,95.000,0.197,0.962
ID4855,4855,28,0.118,41.059,633.732,0,18,18,25,1,-10921639,1.452,1,1,2,2941,0.498,95.000,0.197,0.961
ID5430,5430,28,0.117,41.098,633.845,0,19,19,25,1,-10921639,1.445,1,1,2,2926,0.497,95.000,0.195,0.948
ID3222,3222,28,0.117,40.965,633.402,0,20,20,25,1,-10921639,1.447,1,1,2,2930,0.497,95.000,0.195,0.952
ID5608,5608,28,0.117,41.210,633.602,0,21,21,25,1,-10921639,1.446,1,1,2,2929,0.497,95.000,0.195,0.951
ID4491,4491,28,0.117,41.034,633.464,0,22,22,25,1,-10921639,1.446,1,1,2,2928,0.497,95.000,0.195,0.950
ID2842,2842,28,0.116,41.101,633.088,0,23,23,25,1,-10921639,1.447,1,1,2,2930,0.497,30.643,0.195,0.949
ID3569,3569,28,0.114,41.020,632.937,0,24,24,25,1,-10921639,1.439,1,1,2,2914,0.496,30.364,0.190,0.925
ID4116,4116,28,0.113,40.900,632.741,0,25,25,25,1,-10921639,1.440,1,1,2,2916,0.497,30.278,0.185,0.907
ID5035,5035,28,0.113,40.758,632.630,0,26,26,25,1,-10921639,1.443,1,1,2,2923,0.497,30.382,0.190,0.926
ID4675,4675,28,0.113,40.907,632.724,0,27,27,25,1,-10921639,1.441,1,1,2,2919,0.497,30.236,0.189,0.924
ID3749,3749,28,0.113,40.788,632.694,0,28,28,25,1,-10921639,1.442,1,1,2,2921,0.497,30.213,0.191,0.931
ID4310,4310,28,0.112,40.970,632.774,0,29,29,25,1,-10921639,1.450,1,1,2,2936,0.498,30.410,0.186,0.913
ID3040,3040,28,0.113,40.959,632.901,0,30,30,25,1,-10921639,1.440,1,1,2,2917,0.497,30.149,0.188,0.918
ID5233,5233,28,0.113,40.861,632.534,0,31,31,25,1,-10921639,1.441,1,1,2,2919,0.497,30.389,0.190,0.926
ID6052,6052,28,0.112,41.126,632.716,0,32,32,25,1,-10921639,1.441,1,1,2,2918,0.497,30.206,0.189,0.922
ID5803,5803,28,0.111,40.965,632.549,0,33,33,25,1,-10921639,1.440,1,1,2,2916,0.497,30.171,0.181,0.889
ID7452,7452,28,0.111,41.338,632.525,0,34,34,25,1,-10921639,1.430,1,1,2,2895,0.495,29.915,0.185,0.900
ID6214,6214,28,0.110,41.364,632.102,0,35,35,25,1,-10921639,1.429,1,1,2,2894,0.495,29.666,0.188,0.914
ID6415,6415,28,0.111,41.387,632.543,0,36,36,25,1,-10921639,1.429,1,1,2,2893,0.495,29.909,0.188,0.913
ID7242,7242,28,0.110,41.571,632.258,0,37,37,25,1,-10921639,1.428,1,1,2,2892,0.495,29.708,0.184,0.895
ID6833,6833,28,0.113,41.742,632.894,0,38,38,25,1,-10921639,1.433,1,1,2,2901,0.496,95.000,0.186,0.906
ID7039,7039,28,0.112,41.854,632.864,0,39,39,25,1,-10921639,1.438,1,1,2,2912,0.496,30.084,0.184,0.900
ID7856,7856,28,0.113,41.806,633.022,0,40,40,25,1,-10921639,1.434,1,1,2,2904,0.496,29.994,0.184,0.898
ID8270,8270,28,0.110,41.698,632.697,0,41,41,25,1,-10921639,1.438,1,1,2,2911,0.496,29.952,0.177,0.870
ID7653,7653,28,0.109,42.357,631.920,0,42,42,25,1,-10921639,1.435,1,1,2,2905,0.496,29.704,0.177,0.870
ID8065,8065,28,0.109,41.959,632.604,0,43,43,25,1,-10921639,1.431,1,1,2,2897,0.495,29.809,0.172,0.849
ID8476,8476,28,0.107,42.229,631.891,0,44,44,25,1,-10921639,1.433,1,1,2,2901,0.496,29.660,0.167,0.828
ID6618,6618,28,0.108,42.045,632.393,0,45,45,25,1,-10921639,1.433,1,1,2,2902,0.496,29.659,0.175,0.860
ID8688,8688,28,0.106,42.856,632.108,0,46,46,25,1,-10921639,1.425,1,1,2,2885,0.494,29.468,0.160,0.793
ID8903,8903,28,0.097,42.873,631.225,0,47,47,25,1,-10921639,1.430,1,1,2,2896,0.495,29.145,0.137,0.694
ID9787,9787,28,0.093,43.053,630.912,0,48,48,25,1,-10921639,1.429,1,1,2,2894,0.495,29.033,0.122,0.630
ID9569,9569,28,0.087,44.090,630.499,0,49,49,25,1,-10921639,1.424,1,1,2,2883,0.494,27.803,0.113,0.586
ID9116,9116,28,0.075,44.110,630.302,0,50,50,25,1,-10921639,1.414,1,1,2,2863,0.493,95.000,0.081,0.431
ID10008,10008,28,0.068,44.870,630.113,0,51,51,25,1,-10921639,1.407,1,1,2,2850,0.491,95.000,0.061,0.328
ID11363,11363,28,0.063,45.621,629.530,0,52,52,25,1,-10921639,1.395,1,1,2,2824,0.489,24.887,0.049,0.268
ID12242,12242,28,0.076,44.321,630.100,0,53,53,25,1,-10921639,1.398,1,1,2,2831,0.490,95.000,0.077,0.409
ID10450,10450,28,0.078,43.655,630.630,0,54,54,25,1,-10921639,1.406,1,1,2,2847,0.491,95.000,0.084,0.441
ID10230,10230,28,0.090,43.680,631.003,0,55,55,25,1,-10921639,1.408,1,1,2,2851,0.492,28.523,0.114,0.586
ID10908,10908,28,0.100,42.970,631.032,0,56,56,25,1,-10921639,1.419,1,1,2,2874,0.494,29.354,0.148,0.743
ID11807,11807,28,0.102,42.790,631.689,0,57,57,25,1,-10921639,1.414,1,1,2,2864,0.493,29.349,0.148,0.739
ID11681,11681,28,0.110,41.929,631.808,0,58,58,25,1,-10921639,1.427,1,1,2,2890,0.495,95.000,0.177,0.869
ID11146,11146,28,0.111,41.646,632.180,0,59,59,25,1,-10921639,1.427,1,1,2,2890,0.495,29.782,0.178,0.871
ID10725,10725,28,0.109,41.580,631.790,0,60,60,25,1,-10921639,1.420,1,1,2,2875,0.494,29.642,0.173,0.846
ID9348,9348,28,0.111,41.861,632.275,0,61,61,25,1,-10921639,1.429,1,1,2,2893,0.495,29.765,0.179,0.878
ID12029,12029,28,0.111,41.517,632.773,0,62,62,25,1,-10921639,1.422,1,1,2,2879,0.494,95.000,0.177,0.867
ID12466,12466,28,0.113,41.725,632.805,0,63,63,25,1,-10921639,1.423,1,1,2,2882,0.494,95.000,0.184,0.895
ID13966,13966,28,0.111,41.951,632.652,0,64,64,25,1,-10921639,1.417,1,1,2,2870,0.493,29.598,0.181,0.880
ID14712,14712,28,0.110,41.789,632.466,0,65,65,25,1,-10921639,1.424,1,1,2,2883,0.494,29.583,0.179,0.876
ID13217,13217,28,0.111,41.527,632.391,0,66,66,25,1,-10921639,1.420,1,1,2,2876,0.494,95.000,0.183,0.890
ID14467,14467,28,0.113,41.622,633.088,0,67,67,25,1,-10921639,1.422,1,1,2,2880,0.494,95.000,0.184,0.894
ID12713,12713,28,0.112,41.788,632.747,0,68,68,25,1,-10921639,1.425,1,1,2,2886,0.494,95.000,0.185,0.899
ID14215,14215,28,0.111,42.318,632.592,0,69,69,25,1,-10921639,1.432,1,1,2,2900,0.495,29.978,0.185,0.900
ID15214,15214,28,0.112,42.077,632.639,0,70,70,25,1,-10921639,1.428,1,1,2,2892,0.495,29.943,0.185,0.902
ID12973,12973,28,0.107,42.022,631.968,0,71,71,25,1,-10921639,1.431,1,1,2,2898,0.495,29.687,0.177,0.870
ID13730,13730,28,0.099,43.231,631.201,0,72,72,25,1,-10921639,1.431,1,1,2,2897,0.495,29.515,0.145,0.730
ID14961,14961,28,0.092,43.547,631.395,0,73,73,25,1,-10921639,1.418,1,1,2,2871,0.493,28.325,0.123,0.631
ID16191,16191,28,0.089,44.267,631.389,0,74,74,25,1,-10921639,1.415,1,1,2,2866,0.493,95.000,0.115,0.591
ID13468,13468,28,0.079,44.907,631.087,0,75,75,25,1,-10921639,1.410,1,1,2,2855,0.492,26.223,0.088,0.464
ID15958,15958,28,0.078,45.268,631.723,0,76,76,25,1,-10921639,1.404,1,1,2,2844,0.491,95.000,0.084,0.443
ID15457,15457,28,0.090,44.148,631.589,0,77,77,25,1,-10921639,1.406,1,1,2,2847,0.491,28.846,0.118,0.605
ID15707,15707,28,0.082,45.180,631.322,0,78,78,25,1,-10921639,1.403,1,1,2,2842,0.491,26.266,0.098,0.509
ID16439,16439,28,0.081,44.989,631.518,0,79,79,25,1,-10921639,1.401,1,1,2,2837,0.490,27.021,0.093,0.485
ID19104,19104,28,0.085,44.651,631.409,0,80,80,25,1,-10921639,1.400,1,1,2,2836,0.490,26.545,0.107,0.552
ID18599,18599,28,0.092,44.639,631.930,0,81,81,25,1,-10921639,1.402,1,1,2,2840,0.491,28.332,0.118,0.603
ID19685,19685,28,0.095,44.227,631.866,0,82,82,25,1,-10921639,1.404,1,1,2,2843,0.491,28.928,0.128,0.649
ID18325,18325,28,0.097,43.372,631.791,0,83,83,25,1,-10921639,1.404,1,1,2,2844,0.491,95.000,0.133,0.671
ID19047,19047,28,0.101,43.052,632.181,0,84,84,25,1,-10921639,1.404,1,1,2,2844,0.491,29.005,0.144,0.720
ID20217,20217,28,0.093,44.282,630.726,0,85,85,25,1,-10921639,1.403,1,1,2,2842,0.491,28.765,0.124,0.630
ID19988,19988,28,0.081,44.548,630.927,0,86,86,25,1,-10921639,1.393,1,1,2,2821,0.489,95.000,0.088,0.460
ID19416,19416,28,0.079,43.535,631.141,0,87,87,25,1,-10921639,1.393,1,1,2,2821,0.489,95.000,0.084,0.441
ID17548,17548,28,0.069,44.181,630.886,0,88,88,25,1,-10921639,1.388,1,1,2,2810,0.487,95.000,0.056,0.304
ID17237,17237,28,0.071,44.618,630.996,0,89,89,25,1,-10921639,1.395,1,1,2,2824,0.489,95.000,0.061,0.329
ID16980,16980,28,0.076,43.792,631.500,0,90,90,25,1,-10921639,1.435,1,1,2,2906,0.496,95.000,0.081,0.433
ID16704,16704,28,0.074,43.715,632.392,0,91,91,25,1,-10921639,1.460,1,1,2,2957,0.499,95.000,0.084,0.455
ID17778,17778,28,0.074,45.180,632.567,0,92,92,25,1,-10921639,1.430,1,1,2,2895,0.495,95.000,0.078,0.420
ID18049,18049,28,0.075,43.743,634.089,0,93,93,25,1,-10921639,1.469,1,1,2,2974,0.499,95.000,0.089,0.481
ID20490,20490,28,0.078,45.718,632.395,0,94,94,25,1,-10921639,1.394,1,1,2,2822,0.489,26.364,0.085,0.445
ID20761,20761,28,0.094,37.809,633.216,0,95,95,25,1,-10921639,1.549,2,1,2,3136,0.498,88.614,0.164,0.875
ID22691,22691,28,0.103,42.972,645.595,0,96,96,25,1,-10921639,1.621,2,1,2,3283,0.485,33.083,0.164,0.939
ID21595,21595,28,0.103,42.952,646.371,0,97,97,25,1,-10921639,1.692,2,1,2,3426,0.462,95.000,0.185,1.145
ID21873,21873,28,0.085,29.400,643.423,0,98,98,25,1,-10921639,1.820,2,1,2,3686,0.384,68.462,0.252,1.908
ID21049,21049,28,0.079,30.629,651.828,0,99,99,25,1,-10921639,1.853,2,1,2,3753,0.354,54.705,0.233,1.978
